id	name	snippet	url
756545	Chenoboskion	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/756545
756547	Deir Abu Fam	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756547
756548	Deir Abu Harmina	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756548
756549	Deir Abu Hennes	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756549
756550	Deir Abu Masis	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756550
756551	Deir Am-Nasara	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756551
756552	Deir Anba Bakhum	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756552
756554	Deir Anba Pschoi/Deir Anba Bishai	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756554
756555	Deir Dronkeh	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756555
756556	Deir el-Adra	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756556
756557	Deir el-Dik	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756557
756558	Deir el-Kosseir	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756558
756559	Deir el-Malek	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756559
756560	Deir el-Muttin	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756560
756561	Deir el-Shuhada	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756561
756562	Deir Madoud	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756562
756563	Deir Magara	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756563
756564	Deir Sombat	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756564
756566	Diospolis Mikra	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/756566
756569	Enseu	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756569
756570	Erebe	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756570
756572	Esou/Is(s)ou	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756572
756574	Hermopolis Magna/Schmun	Settlement; 550 BC - AD 640	http://pleiades.stoa.org/places/756574
756576	Hierakion	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756576
756577	Houor	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756577
756578	Hypsele/Schotep	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/756578
756581	Ibion Tanoupeos	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756581
756583	Isiu	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/756583
756584	Itos	Church; 30 BC - AD 2100	http://pleiades.stoa.org/places/756584
756586	Kleopatra	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/756586
756587	Kleopatris	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756587
756588	Koussai/Koskam	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/756588
756591	Lepidoton Polis	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756591
756593	Lykopolis/Siout	Settlement; 2670 BC - AD 2100	http://pleiades.stoa.org/places/756593
756596	Makhareg	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/756596
756597	Makhareg Gharb	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/756597
756598	Manbalot	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756598
756599	[Manlau]	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756599
756600	Micholis	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/756600
756601	Monkanei	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756601
756602	Moira(i)	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/756602
756603	Mouchis?	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756603
756604	Mouchonsis/Tmushons	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756604
756605	Muthis	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/756605
756607	Nagos	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756607
756612	Paneheou	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756612
756613	Panopolis/Schmin	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/756613
756615	Paphor, Mon.	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756615
756616	Paploou	Settlement; AD 300 - AD 2100	http://pleiades.stoa.org/places/756616
756617	Patrimon	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756617
756620	Perdes	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756620
756621	Pes(c)la Ano	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756621
756622	Phthla/Pdgila	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756622
756623	Pleuit/Pneueit	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756623
756624	Pohe	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756624
756625	‘Poisarietemidos’	Fort; AD 300 - AD 640	http://pleiades.stoa.org/places/756625
756626	Pokis	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/756626
756628	Psinabla	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756628
756631	Psonis	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/756631
756632	Psothis	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756632
756633	Psoubai	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756633
756634	(P)Teme	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756634
756635	Ptolemais Hermiou/Psoi	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/756635
756641	Selino/Silili	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756641
756642	Senkyrkis	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756642
756643	Senoabis	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756643
756646	Somou	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756646
756647	Speos Artemidos	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756647
756650	[Tachlout]	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756650
756651	Tachoi	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/756651
756652	Tal'at al-Arta	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/756652
756653	Telke	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756653
756659	This	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/756659
756660	Thmoo	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/756660
756661	Thmoresis	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756661
756662	Thynis/Thone	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/756662
756663	Titkois	Church; AD 300 - AD 2100	http://pleiades.stoa.org/places/756663
756665	Tlethmis	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/756665
756667	Toeto	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/756667
756669	(T)Polybiane	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/756669
756672	Ujra Zena	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/756672
756676	[Wadi Sarga]	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/756676
568902179	Aswan Quarry Landscape	Mine, Monument; 1548 BC - AD 640	http://pleiades.stoa.org/places/568902179
520285929	Pyramid of Djedefre	Tomb; 2670 BC - 2168 BC	http://pleiades.stoa.org/places/520285929
864388873	Deir el-Medina	Settlement; 1548 BC - 1086 BC	http://pleiades.stoa.org/places/864388873
384697574	Valley of the Kings	Tomb, Cemetery; 1548 BC - 1086 BC	http://pleiades.stoa.org/places/384697574
800113525	Pyramid of Pepi I at Saqqarah	Tomb, Pyramid; 2670 BC - 2168 BC	http://pleiades.stoa.org/places/800113525
766327	Abu Diyeiba	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/766327
766328	Abu Garahish	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/766328
